InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
580298,22423,REGENCY CAKESTAND 3 TIER,2,12/2/2011 13:54,12.75,17086,United Kingdom
580298,20718,RED RETROSPOT SHOPPER BAG,10,12/2/2011 13:54,1.25,17086,United Kingdom
580298,20992,JAZZ HEARTS PURSE NOTEBOOK,24,12/2/2011 13:54,0.39,17086,United Kingdom
580298,22208,WOOD STAMP SET THANK YOU,12,12/2/2011 13:54,0.83,17086,United Kingdom
580298,90030B,RED KUKUI COCONUT SEED NECKLACE,6,12/2/2011 13:54,1,17086,United Kingdom
580298,23202,JUMBO BAG VINTAGE LEAF,10,12/2/2011 13:54,2.08,17086,United Kingdom
580298,22489,PACK OF 12 TRADITIONAL CRAYONS,24,12/2/2011 13:54,0.42,17086,United Kingdom
580298,22605,WOODEN CROQUET GARDEN SET,2,12/2/2011 13:54,14.95,17086,United Kingdom
580298,22537,MAGIC DRAWING SLATE DINOSAUR,24,12/2/2011 13:54,0.42,17086,United Kingdom
580298,22535,MAGIC DRAWING SLATE BUNNIES ,24,12/2/2011 13:54,0.42,17086,United Kingdom
580298,23493,VINTAGE DOILY TRAVEL SEWING KIT,10,12/2/2011 13:54,1.95,17086,United Kingdom
580298,23214,JINGLE BELL HEART ANTIQUE GOLD,12,12/2/2011 13:54,2.08,17086,United Kingdom
580298,23581,JUMBO BAG PAISLEY PARK,10,12/2/2011 13:54,2.08,17086,United Kingdom
580298,23344,JUMBO BAG 50'S CHRISTMAS ,10,12/2/2011 13:54,2.08,17086,United Kingdom
580298,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,12/2/2011 13:54,5.45,17086,United Kingdom
580298,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,12/2/2011 13:54,4.95,17086,United Kingdom
580298,23245,SET OF 3 REGENCY CAKE TINS,4,12/2/2011 13:54,4.95,17086,United Kingdom
580298,23444,Next Day Carriage,1,12/2/2011 13:54,15,17086,United Kingdom
580298,84805A,CREAM CLIMBING HYDRANGA ART FLOWER,12,12/2/2011 13:54,1.25,17086,United Kingdom
580298,23320,GIANT 50'S CHRISTMAS CRACKER,12,12/2/2011 13:54,1.25,17086,United Kingdom
580298,22753,SMALL YELLOW BABUSHKA NOTEBOOK ,24,12/2/2011 13:54,0.21,17086,United Kingdom
580298,22742,MAKE YOUR OWN PLAYTIME CARD KIT,12,12/2/2011 13:54,0.79,17086,United Kingdom
580298,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,12,12/2/2011 13:54,0.39,17086,United Kingdom
580298,22438,BALLOON ART MAKE YOUR OWN FLOWERS,50,12/2/2011 13:54,0.39,17086,United Kingdom
580298,22076,6 RIBBONS EMPIRE  ,48,12/2/2011 13:54,0.39,17086,United Kingdom
580298,22075,6 RIBBONS ELEGANT CHRISTMAS ,24,12/2/2011 13:54,0.39,17086,United Kingdom
580298,22074,6 RIBBONS SHIMMERING PINKS ,24,12/2/2011 13:54,0.39,17086,United Kingdom
580298,21592,RETROSPOT CIGAR BOX MATCHES ,24,12/2/2011 13:54,0.39,17086,United Kingdom
580298,21411,GINGHAM HEART  DOORSTOP RED,8,12/2/2011 13:54,1.95,17086,United Kingdom
580298,84819,DANISH ROSE ROUND SEWING BOX,16,12/2/2011 13:54,0.79,17086,United Kingdom
580299,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,12/2/2011 13:58,1.45,14023,United Kingdom
580299,22139,RETROSPOT TEA SET CERAMIC 11 PC ,9,12/2/2011 13:58,4.95,14023,United Kingdom
580299,21704,BAG 250g SWIRLY MARBLES,12,12/2/2011 13:58,0.85,14023,United Kingdom
580299,21912,VINTAGE SNAKES & LADDERS,8,12/2/2011 13:58,3.75,14023,United Kingdom
580299,22550,HOLIDAY FUN LUDO,4,12/2/2011 13:58,3.75,14023,United Kingdom
580299,22620,4 TRADITIONAL SPINNING TOPS,12,12/2/2011 13:58,1.45,14023,United Kingdom
580299,23569,TRADTIONAL ALPHABET STAMP SET,4,12/2/2011 13:58,4.95,14023,United Kingdom
580299,23076,ICE CREAM SUNDAE LIP GLOSS,24,12/2/2011 13:58,1.25,14023,United Kingdom
580299,22492,MINI PAINT SET VINTAGE ,36,12/2/2011 13:58,0.65,14023,United Kingdom
580299,23263,SET OF 3 WOODEN HEART DECORATIONS,12,12/2/2011 13:58,1.25,14023,United Kingdom
580299,21889,WOODEN BOX OF DOMINOES,12,12/2/2011 13:58,1.25,14023,United Kingdom
580299,72133,COLUMBIAN CANDLE RECTANGLE,6,12/2/2011 13:58,1.25,14023,United Kingdom
580299,22489,PACK OF 12 TRADITIONAL CRAYONS,24,12/2/2011 13:58,0.42,14023,United Kingdom
580299,20704,MR ROBOT SOFT TOY,4,12/2/2011 13:58,6.95,14023,United Kingdom
580299,20705,MRS ROBOT SOFT TOY,4,12/2/2011 13:58,6.95,14023,United Kingdom
580300,46000M,POLYESTER FILLER PAD 45x45cm,9,12/2/2011 14:02,1.55,14085,United Kingdom
580301,23147,SINGLE ANTIQUE ROSE HOOK IVORY,12,12/2/2011 14:11,1.45,15271,United Kingdom
580301,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,12/2/2011 14:11,0.55,15271,United Kingdom
580301,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12,12/2/2011 14:11,0.85,15271,United Kingdom
580301,23571,TRADITIONAL NAUGHTS & CROSSES,12,12/2/2011 14:11,1.65,15271,United Kingdom
580301,22113,GREY HEART HOT WATER BOTTLE,4,12/2/2011 14:11,4.25,15271,United Kingdom
580301,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,12/2/2011 14:11,1.65,15271,United Kingdom
580301,22555,PLASTERS IN TIN STRONGMAN,12,12/2/2011 14:11,1.65,15271,United Kingdom
580301,22865,HAND WARMER OWL DESIGN,12,12/2/2011 14:11,2.1,15271,United Kingdom
580301,23570,TRADITIONAL PICK UP STICKS GAME ,12,12/2/2011 14:11,1.25,15271,United Kingdom
580301,23247,BISCUIT TIN 50'S CHRISTMAS,6,12/2/2011 14:11,2.89,15271,United Kingdom
580301,23234,BISCUIT TIN VINTAGE CHRISTMAS,6,12/2/2011 14:11,2.89,15271,United Kingdom
580302,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,12/2/2011 14:16,8.25,16103,United Kingdom
580303,22178,VICTORIAN GLASS HANGING T-LIGHT,24,12/2/2011 14:18,1.95,16626,United Kingdom
580303,21137,BLACK RECORD COVER FRAME,12,12/2/2011 14:18,3.75,16626,United Kingdom
580303,21326,AGED GLASS SILVER T-LIGHT HOLDER,36,12/2/2011 14:18,0.65,16626,United Kingdom
580303,23300,GARDENERS KNEELING PAD CUP OF TEA ,12,12/2/2011 14:18,1.65,16626,United Kingdom
580304,23319,BOX OF 6 MINI 50'S CRACKERS,4,12/2/2011 14:25,2.49,18055,United Kingdom
580304,23227,FILIGREE HEART BUTTERFLY WHITE ,24,12/2/2011 14:25,1.25,18055,United Kingdom
580304,22582,PACK OF 6 SWEETIE GIFT BOXES,4,12/2/2011 14:25,2.55,18055,United Kingdom
580304,23320,GIANT 50'S CHRISTMAS CRACKER,3,12/2/2011 14:25,1.25,18055,United Kingdom
580304,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,12/2/2011 14:25,2.95,18055,United Kingdom
580304,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,12/2/2011 14:25,2.95,18055,United Kingdom
580304,21588,RETROSPOT GIANT TUBE MATCHES,6,12/2/2011 14:25,2.55,18055,United Kingdom
580304,22940,FELTCRAFT CHRISTMAS FAIRY,4,12/2/2011 14:25,4.25,18055,United Kingdom
580304,84879,ASSORTED COLOUR BIRD ORNAMENT,40,12/2/2011 14:25,1.69,18055,United Kingdom
580304,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12,12/2/2011 14:25,0.85,18055,United Kingdom
580304,22423,REGENCY CAKESTAND 3 TIER,4,12/2/2011 14:25,12.75,18055,United Kingdom
580304,22144,CHRISTMAS CRAFT LITTLE FRIENDS,6,12/2/2011 14:25,2.1,18055,United Kingdom
580304,82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,4,12/2/2011 14:25,1.25,18055,United Kingdom
580304,23697,A PRETTY THANK YOU CARD,12,12/2/2011 14:25,0.42,18055,United Kingdom
580304,23695,DOILY THANK YOU CARD,12,12/2/2011 14:25,0.42,18055,United Kingdom
580304,22716,CARD CIRCUS PARADE,12,12/2/2011 14:25,0.42,18055,United Kingdom
580304,22142,CHRISTMAS CRAFT WHITE FAIRY ,6,12/2/2011 14:25,1.45,18055,United Kingdom
580304,23313,VINTAGE CHRISTMAS BUNTING,15,12/2/2011 14:25,4.95,18055,United Kingdom
580304,23311,VINTAGE CHRISTMAS STOCKING ,14,12/2/2011 14:25,2.55,18055,United Kingdom
580304,47566,PARTY BUNTING,10,12/2/2011 14:25,4.95,18055,United Kingdom
580304,22634,CHILDS BREAKFAST SET SPACEBOY ,1,12/2/2011 14:25,9.95,18055,United Kingdom
580304,17012C,ORIGAMI LAVENDER INCENSE/CANDL SET ,4,12/2/2011 14:25,0.85,18055,United Kingdom
580304,17012F,ORIGAMI SANDLEWOOD INCENSE/CAND SET,5,12/2/2011 14:25,0.85,18055,United Kingdom
580304,72741,GRAND CHOCOLATECANDLE,18,12/2/2011 14:25,1.45,18055,United Kingdom
580304,17012A,ORIGAMI VANILLA INCENSE/CANDLE SET ,5,12/2/2011 14:25,0.85,18055,United Kingdom
580304,21481,FAWN BLUE HOT WATER BOTTLE,4,12/2/2011 14:25,3.75,18055,United Kingdom
580304,23357,HOT WATER BOTTLE SEX BOMB,1,12/2/2011 14:25,1.65,18055,United Kingdom
580304,23355,HOT WATER BOTTLE KEEP CALM,4,12/2/2011 14:25,4.95,18055,United Kingdom
580304,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,12/2/2011 14:25,4.25,18055,United Kingdom
580304,22835,HOT WATER BOTTLE I AM SO POORLY,4,12/2/2011 14:25,4.95,18055,United Kingdom
580304,22112,CHOCOLATE HOT WATER BOTTLE,6,12/2/2011 14:25,4.95,18055,United Kingdom
580304,22802,FAUX FUR CHOCOLATE THROW,5,12/2/2011 14:25,7.95,18055,United Kingdom
580304,85152,HAND OVER THE CHOCOLATE   SIGN ,12,12/2/2011 14:25,2.1,18055,United Kingdom
580304,85150,LADIES & GENTLEMEN METAL SIGN,5,12/2/2011 14:25,2.55,18055,United Kingdom
580304,21175,GIN AND TONIC DIET METAL SIGN,12,12/2/2011 14:25,2.55,18055,United Kingdom
580304,23424,GINGHAM RECIPE BOOK BOX,4,12/2/2011 14:25,4.95,18055,United Kingdom
580304,84927F,PSYCHEDELIC TILE HOOK,6,12/2/2011 14:25,0.39,18055,United Kingdom
580304,21535,RED RETROSPOT SMALL MILK JUG,4,12/2/2011 14:25,2.55,18055,United Kingdom
580304,21533,RETROSPOT LARGE MILK JUG,3,12/2/2011 14:25,4.95,18055,United Kingdom
580304,21908,CHOCOLATE THIS WAY METAL SIGN,12,12/2/2011 14:25,2.1,18055,United Kingdom
580304,84950,ASSORTED COLOUR T-LIGHT HOLDER,24,12/2/2011 14:25,0.65,18055,United Kingdom
580304,23256,CHILDRENS CUTLERY SPACEBOY ,4,12/2/2011 14:25,4.15,18055,United Kingdom
580304,23254,CHILDRENS CUTLERY DOLLY GIRL ,4,12/2/2011 14:25,4.15,18055,United Kingdom
580304,84997D,CHILDRENS CUTLERY POLKADOT PINK,4,12/2/2011 14:25,4.15,18055,United Kingdom
580304,22473,TV DINNER TRAY VINTAGE PAISLEY,3,12/2/2011 14:25,1.95,18055,United Kingdom
580304,21034,REX CASH+CARRY JUMBO SHOPPER,4,12/2/2011 14:25,0.95,18055,United Kingdom
580304,22476,EMPIRE UNION JACK TV DINNER TRAY,3,12/2/2011 14:25,1.95,18055,United Kingdom
580305,21922,UNION STRIPE WITH FRINGE  HAMMOCK,2,12/2/2011 14:26,7.95,12970,United Kingdom
580305,22960,JAM MAKING SET WITH JARS,3,12/2/2011 14:26,4.25,12970,United Kingdom
580305,21264,WHITE GOOSE FEATHER TREE 60CM ,2,12/2/2011 14:26,1.95,12970,United Kingdom
580305,23165,LARGE CERAMIC TOP STORAGE JAR,3,12/2/2011 14:26,1.65,12970,United Kingdom
580305,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,12/2/2011 14:26,4.95,12970,United Kingdom
580305,84796A,PINK HAWAIIAN PICNIC HAMPER FOR 2,2,12/2/2011 14:26,12.75,12970,United Kingdom
580305,22796,PHOTO FRAME 3 CLASSIC HANGING,1,12/2/2011 14:26,9.95,12970,United Kingdom
580305,37413,ICON MUG REVOLUTIONARY,6,12/2/2011 14:26,0.39,12970,United Kingdom
580305,23177,TREASURE ISLAND BOOK BOX,1,12/2/2011 14:26,2.25,12970,United Kingdom
580305,23194,GYMKHANA TREASURE BOOK BOX,1,12/2/2011 14:26,2.25,12970,United Kingdom
580305,23193,BUFFALO BILL TREASURE BOOK BOX,1,12/2/2011 14:26,2.25,12970,United Kingdom
580305,23169,CLASSIC GLASS COOKIE JAR,1,12/2/2011 14:26,4.15,12970,United Kingdom
580305,23318,BOX OF 6 MINI VINTAGE CRACKERS,1,12/2/2011 14:26,2.49,12970,United Kingdom
580305,23298,SPOTTY BUNTING,1,12/2/2011 14:26,4.95,12970,United Kingdom
580305,22507,MEMO BOARD RETROSPOT  DESIGN,1,12/2/2011 14:26,4.95,12970,United Kingdom
580305,23177,TREASURE ISLAND BOOK BOX,1,12/2/2011 14:26,2.25,12970,United Kingdom
580305,23193,BUFFALO BILL TREASURE BOOK BOX,1,12/2/2011 14:26,2.25,12970,United Kingdom
580305,23194,GYMKHANA TREASURE BOOK BOX,2,12/2/2011 14:26,2.25,12970,United Kingdom
580305,23489,VINTAGE BELLS GARLAND,1,12/2/2011 14:26,2.89,12970,United Kingdom
580305,23352,ROLL WRAP 50'S RED CHRISTMAS ,2,12/2/2011 14:26,1.25,12970,United Kingdom
580305,21742,LARGE ROUND WICKER PLATTER ,1,12/2/2011 14:26,5.95,12970,United Kingdom
580305,23581,JUMBO BAG PAISLEY PARK,1,12/2/2011 14:26,2.08,12970,United Kingdom
580305,21224,SET/4 SKULL BADGES,1,12/2/2011 14:26,1.25,12970,United Kingdom
580305,22565,FELTCRAFT HAIRBANDS PINK AND WHITE ,1,12/2/2011 14:26,0.85,12970,United Kingdom
580305,21745,GAOLERS KEYS DECORATIVE GARDEN ,1,12/2/2011 14:26,3.75,12970,United Kingdom
580305,85178,VICTORIAN SEWING KIT,1,12/2/2011 14:26,1.25,12970,United Kingdom
580305,22983,CARD BILLBOARD FONT,12,12/2/2011 14:26,0.42,12970,United Kingdom
580305,22279,POCKET BAG BLUE PAISLEY RED SPOT,1,12/2/2011 14:26,1.25,12970,United Kingdom
580305,23120,PACK OF 6 SMALL FRUIT STRAWS,1,12/2/2011 14:26,0.42,12970,United Kingdom
580305,23084,RABBIT NIGHT LIGHT,4,12/2/2011 14:26,2.08,12970,United Kingdom
580305,20829,GLITTER HANGING BUTTERFLY STRING,1,12/2/2011 14:26,2.1,12970,United Kingdom
580305,22437,SET OF 9 BLACK SKULL BALLOONS,1,12/2/2011 14:26,0.85,12970,United Kingdom
580305,21479,WHITE SKULL HOT WATER BOTTLE ,1,12/2/2011 14:26,4.25,12970,United Kingdom
580305,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,12/2/2011 14:26,4.25,12970,United Kingdom
580305,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,2,12/2/2011 14:26,1.65,12970,United Kingdom
580305,22587,FELTCRAFT HAIRBAND RED AND BLUE,1,12/2/2011 14:26,0.85,12970,United Kingdom
580305,22097,SWALLOW SQUARE TISSUE BOX,1,12/2/2011 14:26,0.39,12970,United Kingdom
580305,84051,ASS COLOUR GLOWING TIARAS,1,12/2/2011 14:26,0.85,12970,United Kingdom
580305,72800E,4 IVORY DINNER CANDLES SILVER FLOCK,1,12/2/2011 14:26,0.79,12970,United Kingdom
580305,22438,BALLOON ART MAKE YOUR OWN FLOWERS,1,12/2/2011 14:26,0.39,12970,United Kingdom
580305,22744,MAKE YOUR OWN MONSOON CARD KIT,1,12/2/2011 14:26,0.79,12970,United Kingdom
580305,23504,PLAYING CARDS JUBILEE UNION JACK,1,12/2/2011 14:26,1.25,12970,United Kingdom
580305,85227,SET OF 6 3D KIT CARDS FOR KIDS,1,12/2/2011 14:26,0.85,12970,United Kingdom
580305,23084,RABBIT NIGHT LIGHT,4,12/2/2011 14:26,2.08,12970,United Kingdom
580305,21238,RED RETROSPOT CUP,2,12/2/2011 14:26,0.85,12970,United Kingdom
580305,21240,BLUE POLKADOT CUP,2,12/2/2011 14:26,0.85,12970,United Kingdom
580305,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,12/2/2011 14:26,2.95,12970,United Kingdom
580305,21329,DINOSAURS  WRITING SET ,1,12/2/2011 14:26,1.65,12970,United Kingdom
580305,23351,ROLL WRAP 50'S CHRISTMAS,2,12/2/2011 14:26,1.25,12970,United Kingdom
580305,23349,ROLL WRAP VINTAGE CHRISTMAS,4,12/2/2011 14:26,1.25,12970,United Kingdom
580305,23121,PACK OF 6 COCKTAIL PARASOL STRAWS,1,12/2/2011 14:26,0.42,12970,United Kingdom
580305,23120,PACK OF 6 SMALL FRUIT STRAWS,1,12/2/2011 14:26,0.42,12970,United Kingdom
580305,20674,GREEN POLKADOT BOWL,2,12/2/2011 14:26,1.25,12970,United Kingdom
580305,20675,BLUE POLKADOT BOWL,2,12/2/2011 14:26,1.25,12970,United Kingdom
580305,84692,BOX OF 24 COCKTAIL PARASOLS,1,12/2/2011 14:26,0.42,12970,United Kingdom
580305,22748,POPPY'S PLAYHOUSE KITCHEN,1,12/2/2011 14:26,2.1,12970,United Kingdom
580305,21125,SET 6 FOOTBALL CELEBRATION CANDLES,1,12/2/2011 14:26,1.25,12970,United Kingdom
580305,22300,COFFEE MUG DOG + BALL DESIGN,1,12/2/2011 14:26,2.55,12970,United Kingdom
